""	"sequence"	"support"
"7758"	"<{44225}>"	0.0357142857142857
"7759"	"<{44229}>"	0.0297619047619048
"7760"	"<{4423}>"	0.0476190476190476
"7761"	"<{44236}>"	0.0297619047619048
"7762"	"<{44238}>"	0.0535714285714286
"7763"	"<{4425}>"	0.0535714285714286
"7764"	"<{44250}>"	0.0833333333333333
"7765"	"<{44253}>"	0.0357142857142857
"7766"	"<{4426}>"	0.0476190476190476
"7767"	"<{44260}>"	0.0357142857142857
"7768"	"<{4428}>"	0.0357142857142857
"7769"	"<{44286}>"	0.0892857142857143
"7770"	"<{4429}>"	0.0535714285714286
"7771"	"<{44299}>"	0.0357142857142857
"7772"	"<{4430}>"	0.0595238095238095
"7773"	"<{4431}>"	0.0595238095238095
"7774"	"<{4432}>"	0.0357142857142857
"7775"	"<{44324}>"	0.0238095238095238
"7776"	"<{44325}>"	0.0297619047619048
"7777"	"<{44326}>"	0.0416666666666667
"7778"	"<{4433}>"	0.142857142857143
"7779"	"<{44343}>"	0.0357142857142857
"7780"	"<{44345}>"	0.0476190476190476
"7781"	"<{44346}>"	0.0238095238095238
"7782"	"<{44355}>"	0.0416666666666667
"7783"	"<{4437}>"	0.25
"7784"	"<{44384}>"	0.0476190476190476
"7785"	"<{44408}>"	0.0238095238095238
"7786"	"<{44409}>"	0.119047619047619
"7787"	"<{44429}>"	0.0297619047619048
"7788"	"<{44440}>"	0.0416666666666667
"7789"	"<{44448}>"	0.0297619047619048
"7790"	"<{44458}>"	0.0238095238095238
"7791"	"<{44464}>"	0.0535714285714286
"7792"	"<{44466}>"	0.0357142857142857
"7793"	"<{44479}>"	0.0238095238095238
"7794"	"<{44488}>"	0.0357142857142857
"7795"	"<{445}>"	0.0714285714285714
"7796"	"<{44505}>"	0.0535714285714286
"7797"	"<{44511}>"	0.0833333333333333
"7798"	"<{44521}>"	0.0535714285714286
"7799"	"<{44525}>"	0.0238095238095238
"7800"	"<{44526}>"	0.0476190476190476
"7801"	"<{44551}>"	0.0297619047619048
"7802"	"<{44557}>"	0.0297619047619048
"7803"	"<{4456}>"	0.0416666666666667
"7804"	"<{44565}>"	0.0238095238095238
"7805"	"<{4457}>"	0.0297619047619048
"7806"	"<{44573}>"	0.0297619047619048
"7807"	"<{44585}>"	0.0357142857142857
"7808"	"<{44587}>"	0.0595238095238095
"7809"	"<{44597}>"	0.0416666666666667
"7810"	"<{446}>"	0.130952380952381
"7811"	"<{4460}>"	0.0476190476190476
"7812"	"<{44604}>"	0.0357142857142857
"7813"	"<{44611}>"	0.0416666666666667
"7814"	"<{44615}>"	0.0773809523809524
"7815"	"<{4462}>"	0.0833333333333333
"7816"	"<{44625}>"	0.0654761904761905
"7817"	"<{44629}>"	0.0238095238095238
"7818"	"<{44639}>"	0.0595238095238095
"7819"	"<{44643}>"	0.0297619047619048
"7820"	"<{44649}>"	0.0416666666666667
"7821"	"<{4466}>"	0.130952380952381
"7822"	"<{44663}>"	0.0297619047619048
"7823"	"<{44674}>"	0.0297619047619048
"7824"	"<{44689}>"	0.0238095238095238
"7825"	"<{44692}>"	0.0297619047619048
"7826"	"<{44693}>"	0.0238095238095238
"7827"	"<{44697}>"	0.0476190476190476
"7828"	"<{44708}>"	0.0297619047619048
"7829"	"<{44712}>"	0.0238095238095238
"7830"	"<{44721}>"	0.0535714285714286
"7831"	"<{44729}>"	0.0297619047619048
"7832"	"<{44730}>"	0.0297619047619048
"7833"	"<{44733}>"	0.0357142857142857
"7834"	"<{44741}>"	0.0535714285714286
"7835"	"<{44742}>"	0.0476190476190476
"7836"	"<{44750}>"	0.0238095238095238
"7837"	"<{4476}>"	0.0535714285714286
"7838"	"<{44774}>"	0.0476190476190476
"7839"	"<{44780}>"	0.0238095238095238
"7840"	"<{44798}>"	0.0476190476190476
"7841"	"<{44799}>"	0.0416666666666667
"7842"	"<{4480}>"	0.148809523809524
"7843"	"<{44829}>"	0.0238095238095238
"7844"	"<{44833}>"	0.0297619047619048
"7845"	"<{4484}>"	0.166666666666667
"7846"	"<{44844}>"	0.0238095238095238
"7847"	"<{44848}>"	0.0297619047619048
"7848"	"<{44849}>"	0.0238095238095238
"7849"	"<{4488}>"	0.0238095238095238
"7850"	"<{44895}>"	0.0357142857142857
"7851"	"<{44903}>"	0.0238095238095238
"7852"	"<{44916}>"	0.0357142857142857
"7853"	"<{4492}>"	0.0297619047619048
"7854"	"<{44922}>"	0.0297619047619048
"7855"	"<{4493}>"	0.0238095238095238
"7856"	"<{44935}>"	0.0297619047619048
"7857"	"<{44939}>"	0.0357142857142857
"7858"	"<{4494}>"	0.136904761904762
"7859"	"<{44948}>"	0.0476190476190476
"7860"	"<{44960}>"	0.0238095238095238
"7861"	"<{44981}>"	0.0297619047619048
"7862"	"<{44988}>"	0.0476190476190476
"7863"	"<{44990}>"	0.0297619047619048
"7864"	"<{450}>"	0.0238095238095238
"7865"	"<{45004}>"	0.0595238095238095
"7866"	"<{45006}>"	0.0238095238095238
"7867"	"<{45031}>"	0.0476190476190476
"7868"	"<{4505}>"	0.0357142857142857
"7869"	"<{45051}>"	0.0238095238095238
"7870"	"<{45057}>"	0.0595238095238095
"7871"	"<{45063}>"	0.0238095238095238
"7872"	"<{45077}>"	0.0297619047619048
"7873"	"<{4508}>"	0.214285714285714
"7874"	"<{45088}>"	0.0238095238095238
"7875"	"<{4509}>"	0.0238095238095238
"7876"	"<{45092}>"	0.0238095238095238
"7877"	"<{45100}>"	0.0238095238095238
"7878"	"<{45108}>"	0.0535714285714286
"7879"	"<{45127}>"	0.0238095238095238
"7880"	"<{4515}>"	0.0654761904761905
"7881"	"<{45156}>"	0.0476190476190476
"7882"	"<{45157}>"	0.0238095238095238
"7883"	"<{45186}>"	0.0357142857142857
"7884"	"<{4520}>"	0.119047619047619
"7885"	"<{45214}>"	0.142857142857143
"7886"	"<{45229}>"	0.0238095238095238
"7887"	"<{45234}>"	0.101190476190476
"7888"	"<{45244}>"	0.0595238095238095
"7889"	"<{45246}>"	0.0297619047619048
"7890"	"<{45250}>"	0.0297619047619048
"7891"	"<{45256}>"	0.0297619047619048
"7892"	"<{45283}>"	0.0416666666666667
"7893"	"<{45288}>"	0.0297619047619048
"7894"	"<{45299}>"	0.0416666666666667
"7895"	"<{4530}>"	0.0357142857142857
"7896"	"<{45311}>"	0.0297619047619048
"7897"	"<{45313}>"	0.0357142857142857
"7898"	"<{45314}>"	0.0297619047619048
"7899"	"<{45317}>"	0.0892857142857143
"7900"	"<{4532}>"	0.0357142857142857
"7901"	"<{45322}>"	0.0297619047619048
"7902"	"<{45336}>"	0.0357142857142857
"7903"	"<{4534}>"	0.0238095238095238
"7904"	"<{45345}>"	0.0773809523809524
"7905"	"<{4535}>"	0.136904761904762
"7906"	"<{45374}>"	0.0357142857142857
"7907"	"<{45381}>"	0.0952380952380952
"7908"	"<{45382}>"	0.0297619047619048
"7909"	"<{45398}>"	0.0297619047619048
"7910"	"<{45415}>"	0.0357142857142857
"7911"	"<{4543}>"	0.0357142857142857
"7912"	"<{45440}>"	0.0297619047619048
"7913"	"<{4545}>"	0.0892857142857143
"7914"	"<{45456}>"	0.0238095238095238
"7915"	"<{45463}>"	0.119047619047619
"7916"	"<{45472}>"	0.0297619047619048
"7917"	"<{45474}>"	0.0238095238095238
"7918"	"<{45493}>"	0.0297619047619048
"7919"	"<{45498}>"	0.0297619047619048
"7920"	"<{45516}>"	0.0238095238095238
"7921"	"<{4552}>"	0.0773809523809524
"7922"	"<{45549}>"	0.0238095238095238
"7923"	"<{4555}>"	0.0714285714285714
"7924"	"<{45588}>"	0.0238095238095238
"7925"	"<{45589}>"	0.0357142857142857
"7926"	"<{45601}>"	0.0357142857142857
"7927"	"<{45602}>"	0.0357142857142857
"7928"	"<{45618}>"	0.107142857142857
"7929"	"<{45620}>"	0.0714285714285714
"7930"	"<{45638}>"	0.0654761904761905
"7931"	"<{45640}>"	0.0297619047619048
"7932"	"<{45641}>"	0.0357142857142857
"7933"	"<{45645}>"	0.0654761904761905
"7934"	"<{45653}>"	0.0357142857142857
"7935"	"<{45659}>"	0.0238095238095238
"7936"	"<{45667}>"	0.0654761904761905
"7937"	"<{45677}>"	0.0238095238095238
"7938"	"<{4569}>"	0.0773809523809524
"7939"	"<{457}>"	0.458333333333333
"7940"	"<{45705}>"	0.0654761904761905
"7941"	"<{4572}>"	0.0714285714285714
"7942"	"<{45733}>"	0.119047619047619
"7943"	"<{45736}>"	0.0476190476190476
"7944"	"<{45747}>"	0.0297619047619048
"7945"	"<{45753}>"	0.0297619047619048
"7946"	"<{45759}>"	0.0833333333333333
"7947"	"<{45817}>"	0.0357142857142857
"7948"	"<{45829}>"	0.0238095238095238
"7949"	"<{4583}>"	0.154761904761905
"7950"	"<{45838}>"	0.0238095238095238
"7951"	"<{4584}>"	0.369047619047619
"7952"	"<{45843}>"	0.0297619047619048
"7953"	"<{45845}>"	0.0297619047619048
"7954"	"<{45847}>"	0.0238095238095238
"7955"	"<{45851}>"	0.0238095238095238
"7956"	"<{45861}>"	0.0357142857142857
"7957"	"<{45868}>"	0.0238095238095238
"7958"	"<{45878}>"	0.0238095238095238
"7959"	"<{45880}>"	0.0238095238095238
"7960"	"<{45886}>"	0.0238095238095238
"7961"	"<{45889}>"	0.0297619047619048
"7962"	"<{45890}>"	0.0357142857142857
"7963"	"<{45892}>"	0.0416666666666667
"7964"	"<{459}>"	0.303571428571429
"7965"	"<{45910}>"	0.0416666666666667
"7966"	"<{4592}>"	0.0238095238095238
"7967"	"<{45925}>"	0.0416666666666667
"7968"	"<{45934}>"	0.0416666666666667
"7969"	"<{45935}>"	0.0416666666666667
"7970"	"<{45938}>"	0.0238095238095238
"7971"	"<{45939}>"	0.0238095238095238
"7972"	"<{4594}>"	0.0714285714285714
"7973"	"<{45944}>"	0.0238095238095238
"7974"	"<{45963}>"	0.0357142857142857
"7975"	"<{46}>"	0.125
"7976"	"<{460}>"	0.267857142857143
"7977"	"<{46005}>"	0.0238095238095238
"7978"	"<{46006}>"	0.0416666666666667
"7979"	"<{4601}>"	0.0952380952380952
"7980"	"<{46015}>"	0.0238095238095238
"7981"	"<{46027}>"	0.0357142857142857
"7982"	"<{4603}>"	0.0238095238095238
"7983"	"<{4604}>"	0.0238095238095238
"7984"	"<{4606}>"	0.0595238095238095
"7985"	"<{4607}>"	0.0892857142857143
"7986"	"<{4608}>"	0.113095238095238
"7987"	"<{4609}>"	0.0357142857142857
"7988"	"<{46090}>"	0.0416666666666667
"7989"	"<{46098}>"	0.0773809523809524
"7990"	"<{46118}>"	0.0714285714285714
"7991"	"<{46126}>"	0.0416666666666667
"7992"	"<{46135}>"	0.0535714285714286
"7993"	"<{46148}>"	0.0238095238095238
"7994"	"<{4615}>"	0.0654761904761905
"7995"	"<{46153}>"	0.0595238095238095
"7996"	"<{46162}>"	0.0476190476190476
"7997"	"<{46164}>"	0.0297619047619048
"7998"	"<{46166}>"	0.0357142857142857
"7999"	"<{46186}>"	0.0238095238095238
"8000"	"<{46195}>"	0.0238095238095238
"8001"	"<{46207}>"	0.0297619047619048
"8002"	"<{46208}>"	0.0297619047619048
"8003"	"<{46212}>"	0.0238095238095238
"8004"	"<{46213}>"	0.0297619047619048
"8005"	"<{46229}>"	0.0238095238095238
"8006"	"<{46250}>"	0.0297619047619048
"8007"	"<{46260}>"	0.0476190476190476
"8008"	"<{46265}>"	0.0297619047619048
"8009"	"<{46292}>"	0.0535714285714286
"8010"	"<{46299}>"	0.119047619047619
"8011"	"<{4631}>"	0.0595238095238095
"8012"	"<{4632}>"	0.125
"8013"	"<{46321}>"	0.0416666666666667
"8014"	"<{46334}>"	0.0238095238095238
"8015"	"<{4634}>"	0.0416666666666667
"8016"	"<{4635}>"	0.0773809523809524
"8017"	"<{46353}>"	0.0357142857142857
"8018"	"<{46358}>"	0.0238095238095238
"8019"	"<{46362}>"	0.0476190476190476
"8020"	"<{46369}>"	0.0297619047619048
"8021"	"<{46372}>"	0.0297619047619048
"8022"	"<{46376}>"	0.0357142857142857
"8023"	"<{4638}>"	0.107142857142857
"8024"	"<{46380}>"	0.0595238095238095
"8025"	"<{46390}>"	0.0297619047619048
"8026"	"<{46396}>"	0.0654761904761905
"8027"	"<{464}>"	0.178571428571429
"8028"	"<{46408}>"	0.0297619047619048
"8029"	"<{46420}>"	0.0238095238095238
"8030"	"<{46425}>"	0.0297619047619048
"8031"	"<{46434}>"	0.0297619047619048
"8032"	"<{46435}>"	0.0238095238095238
"8033"	"<{4644}>"	0.0773809523809524
"8034"	"<{46447}>"	0.0416666666666667
"8035"	"<{4645}>"	0.0654761904761905
"8036"	"<{46468}>"	0.101190476190476
"8037"	"<{46476}>"	0.0238095238095238
"8038"	"<{46506}>"	0.0535714285714286
"8039"	"<{46507}>"	0.0357142857142857
"8040"	"<{46522}>"	0.0357142857142857
"8041"	"<{46524}>"	0.0297619047619048
"8042"	"<{4653}>"	0.19047619047619
"8043"	"<{4654}>"	0.130952380952381
"8044"	"<{46565}>"	0.0357142857142857
"8045"	"<{46573}>"	0.0416666666666667
"8046"	"<{46575}>"	0.0595238095238095
"8047"	"<{4659}>"	0.166666666666667
"8048"	"<{46590}>"	0.0238095238095238
"8049"	"<{4660}>"	0.0238095238095238
"8050"	"<{46606}>"	0.0714285714285714
"8051"	"<{46608}>"	0.0238095238095238
"8052"	"<{46622}>"	0.0654761904761905
"8053"	"<{4663}>"	0.214285714285714
"8054"	"<{46646}>"	0.0297619047619048
"8055"	"<{46651}>"	0.0297619047619048
"8056"	"<{46659}>"	0.0238095238095238
"8057"	"<{46695}>"	0.0595238095238095
"8058"	"<{467}>"	0.0416666666666667
"8059"	"<{4670}>"	0.261904761904762
"8060"	"<{4671}>"	0.0357142857142857
"8061"	"<{46728}>"	0.0297619047619048
"8062"	"<{46729}>"	0.0238095238095238
"8063"	"<{46740}>"	0.0476190476190476
"8064"	"<{46743}>"	0.0357142857142857
"8065"	"<{46744}>"	0.0357142857142857
"8066"	"<{46752}>"	0.0952380952380952
"8067"	"<{46762}>"	0.0476190476190476
"8068"	"<{46765}>"	0.0238095238095238
"8069"	"<{46773}>"	0.0238095238095238
"8070"	"<{46780}>"	0.0833333333333333
"8071"	"<{46790}>"	0.0535714285714286
"8072"	"<{46805}>"	0.0357142857142857
"8073"	"<{46808}>"	0.0297619047619048
"8074"	"<{4681}>"	0.178571428571429
"8075"	"<{46836}>"	0.0357142857142857
"8076"	"<{46839}>"	0.0238095238095238
"8077"	"<{46853}>"	0.0357142857142857
"8078"	"<{46854}>"	0.0238095238095238
"8079"	"<{46874}>"	0.0476190476190476
"8080"	"<{46879}>"	0.0238095238095238
"8081"	"<{46884}>"	0.0238095238095238
"8082"	"<{4690}>"	0.238095238095238
"8083"	"<{4691}>"	0.166666666666667
"8084"	"<{46910}>"	0.0238095238095238
"8085"	"<{46912}>"	0.0535714285714286
"8086"	"<{46932}>"	0.0297619047619048
"8087"	"<{46939}>"	0.0952380952380952
"8088"	"<{46978}>"	0.0357142857142857
"8089"	"<{46979}>"	0.0238095238095238
"8090"	"<{46984}>"	0.0297619047619048
"8091"	"<{46988}>"	0.0357142857142857
"8092"	"<{4699}>"	0.113095238095238
"8093"	"<{46994}>"	0.0238095238095238
"8094"	"<{4700}>"	0.285714285714286
"8095"	"<{4702}>"	0.0952380952380952
"8096"	"<{47043}>"	0.0297619047619048
"8097"	"<{47055}>"	0.0654761904761905
"8098"	"<{47069}>"	0.0476190476190476
"8099"	"<{4707}>"	0.0416666666666667
"8100"	"<{47076}>"	0.0238095238095238
"8101"	"<{47097}>"	0.0357142857142857
"8102"	"<{471}>"	0.0357142857142857
"8103"	"<{47105}>"	0.0297619047619048
"8104"	"<{47108}>"	0.0595238095238095
"8105"	"<{47111}>"	0.0416666666666667
"8106"	"<{47115}>"	0.0357142857142857
"8107"	"<{4712}>"	0.119047619047619
"8108"	"<{47128}>"	0.0238095238095238
"8109"	"<{47140}>"	0.0238095238095238
"8110"	"<{47188}>"	0.0357142857142857
"8111"	"<{47191}>"	0.0297619047619048
"8112"	"<{472}>"	0.0416666666666667
"8113"	"<{4721}>"	0.172619047619048
"8114"	"<{47214}>"	0.0654761904761905
"8115"	"<{4722}>"	0.0654761904761905
"8116"	"<{4723}>"	0.25
"8117"	"<{47233}>"	0.0773809523809524
"8118"	"<{47235}>"	0.0535714285714286
"8119"	"<{47248}>"	0.0357142857142857
"8120"	"<{4725}>"	0.0654761904761905
"8121"	"<{4727}>"	0.0833333333333333
"8122"	"<{47281}>"	0.0297619047619048
"8123"	"<{47282}>"	0.142857142857143
"8124"	"<{47286}>"	0.0476190476190476
"8125"	"<{47287}>"	0.0357142857142857
"8126"	"<{4729}>"	0.119047619047619
"8127"	"<{47290}>"	0.0535714285714286
"8128"	"<{47298}>"	0.0238095238095238
"8129"	"<{47299}>"	0.0297619047619048
"8130"	"<{473}>"	0.0357142857142857
"8131"	"<{4730}>"	0.148809523809524
"8132"	"<{47308}>"	0.0595238095238095
"8133"	"<{47318}>"	0.0238095238095238
"8134"	"<{47337}>"	0.0357142857142857
"8135"	"<{47366}>"	0.0416666666666667
"8136"	"<{47379}>"	0.0297619047619048
"8137"	"<{47383}>"	0.0238095238095238
"8138"	"<{47395}>"	0.160714285714286
"8139"	"<{4740}>"	0.0476190476190476
"8140"	"<{47401}>"	0.0357142857142857
"8141"	"<{47403}>"	0.0297619047619048
"8142"	"<{47409}>"	0.0297619047619048
"8143"	"<{47422}>"	0.0297619047619048
"8144"	"<{47436}>"	0.0357142857142857
"8145"	"<{47439}>"	0.0238095238095238
"8146"	"<{47442}>"	0.0238095238095238
"8147"	"<{47449}>"	0.0297619047619048
"8148"	"<{47454}>"	0.0654761904761905
"8149"	"<{47458}>"	0.0297619047619048
"8150"	"<{4746}>"	0.0595238095238095
"8151"	"<{4747}>"	0.0238095238095238
"8152"	"<{47478}>"	0.107142857142857
"8153"	"<{47479}>"	0.0238095238095238
"8154"	"<{47480}>"	0.0833333333333333
"8155"	"<{47485}>"	0.0476190476190476
"8156"	"<{47495}>"	0.0297619047619048
"8157"	"<{475}>"	0.136904761904762
"8158"	"<{47509}>"	0.0357142857142857
"8159"	"<{47553}>"	0.0535714285714286
"8160"	"<{4757}>"	0.0654761904761905
"8161"	"<{47570}>"	0.0238095238095238
"8162"	"<{47573}>"	0.0654761904761905
"8163"	"<{47581}>"	0.0357142857142857
"8164"	"<{47584}>"	0.0297619047619048
"8165"	"<{47585}>"	0.0238095238095238
"8166"	"<{47592}>"	0.0654761904761905
"8167"	"<{476}>"	0.119047619047619
"8168"	"<{4760}>"	0.0476190476190476
"8169"	"<{47620}>"	0.0238095238095238
"8170"	"<{47626}>"	0.0238095238095238
"8171"	"<{47627}>"	0.0238095238095238
"8172"	"<{47628}>"	0.0238095238095238
"8173"	"<{47643}>"	0.0535714285714286
"8174"	"<{47645}>"	0.101190476190476
"8175"	"<{47649}>"	0.0535714285714286
"8176"	"<{47651}>"	0.0476190476190476
"8177"	"<{4766}>"	0.0357142857142857
"8178"	"<{47676}>"	0.130952380952381
"8179"	"<{47703}>"	0.0238095238095238
"8180"	"<{47705}>"	0.0297619047619048
"8181"	"<{47706}>"	0.0357142857142857
"8182"	"<{47712}>"	0.0416666666666667
"8183"	"<{4772}>"	0.0535714285714286
"8184"	"<{4773}>"	0.0416666666666667
"8185"	"<{47731}>"	0.0357142857142857
"8186"	"<{47735}>"	0.0238095238095238
"8187"	"<{4774}>"	0.0773809523809524
"8188"	"<{4776}>"	0.0654761904761905
"8189"	"<{47765}>"	0.0297619047619048
"8190"	"<{47782}>"	0.113095238095238
"8191"	"<{47794}>"	0.0238095238095238
"8192"	"<{47795}>"	0.0238095238095238
"8193"	"<{47798}>"	0.0416666666666667
"8194"	"<{47799}>"	0.0535714285714286
"8195"	"<{47804}>"	0.0297619047619048
"8196"	"<{4782}>"	0.255952380952381
"8197"	"<{47822}>"	0.101190476190476
"8198"	"<{47823}>"	0.0238095238095238
"8199"	"<{47826}>"	0.0535714285714286
"8200"	"<{47834}>"	0.0238095238095238
"8201"	"<{47836}>"	0.0297619047619048
"8202"	"<{4784}>"	0.0238095238095238
"8203"	"<{47855}>"	0.113095238095238
"8204"	"<{4786}>"	0.196428571428571
"8205"	"<{47861}>"	0.0238095238095238
"8206"	"<{47864}>"	0.0238095238095238
"8207"	"<{4787}>"	0.369047619047619
"8208"	"<{4788}>"	0.101190476190476
"8209"	"<{47883}>"	0.0416666666666667
"8210"	"<{47886}>"	0.0297619047619048
"8211"	"<{47896}>"	0.0476190476190476
"8212"	"<{47913}>"	0.0476190476190476
"8213"	"<{4792}>"	0.0595238095238095
"8214"	"<{47924}>"	0.0238095238095238
"8215"	"<{47928}>"	0.0476190476190476
"8216"	"<{47939}>"	0.0238095238095238
"8217"	"<{47947}>"	0.0297619047619048
"8218"	"<{47949}>"	0.0297619047619048
"8219"	"<{47954}>"	0.0416666666666667
"8220"	"<{4796}>"	0.0238095238095238
"8221"	"<{47962}>"	0.0476190476190476
"8222"	"<{47971}>"	0.0297619047619048
"8223"	"<{47975}>"	0.0773809523809524
"8224"	"<{4799}>"	0.0297619047619048
"8225"	"<{47992}>"	0.0238095238095238
"8226"	"<{47994}>"	0.0238095238095238
"8227"	"<{4801}>"	0.208333333333333
"8228"	"<{48011}>"	0.0238095238095238
"8229"	"<{48016}>"	0.0833333333333333
"8230"	"<{48028}>"	0.0476190476190476
"8231"	"<{4803}>"	0.0297619047619048
"8232"	"<{48031}>"	0.0535714285714286
"8233"	"<{4805}>"	0.0773809523809524
"8234"	"<{48054}>"	0.0297619047619048
"8235"	"<{48060}>"	0.0238095238095238
"8236"	"<{48069}>"	0.0476190476190476
"8237"	"<{48071}>"	0.0357142857142857
"8238"	"<{48079}>"	0.101190476190476
"8239"	"<{48091}>"	0.0238095238095238
"8240"	"<{48104}>"	0.0416666666666667
"8241"	"<{48105}>"	0.0238095238095238
"8242"	"<{4811}>"	0.25
"8243"	"<{48112}>"	0.0238095238095238
"8244"	"<{48125}>"	0.0357142857142857
"8245"	"<{48129}>"	0.0952380952380952
"8246"	"<{48130}>"	0.0357142857142857
"8247"	"<{48134}>"	0.0238095238095238
"8248"	"<{48145}>"	0.0535714285714286
"8249"	"<{48157}>"	0.0297619047619048
"8250"	"<{48159}>"	0.0297619047619048
"8251"	"<{48172}>"	0.0416666666666667
"8252"	"<{48176}>"	0.0238095238095238
"8253"	"<{48191}>"	0.0535714285714286
"8254"	"<{48197}>"	0.0297619047619048
"8255"	"<{48211}>"	0.0238095238095238
"8256"	"<{48214}>"	0.0297619047619048
"8257"	"<{48222}>"	0.0416666666666667
"8258"	"<{48237}>"	0.0773809523809524
"8259"	"<{48243}>"	0.0238095238095238
"8260"	"<{4826}>"	0.202380952380952
"8261"	"<{48276}>"	0.0238095238095238
"8262"	"<{48294}>"	0.0297619047619048
"8263"	"<{48308}>"	0.0297619047619048
"8264"	"<{48313}>"	0.0297619047619048
"8265"	"<{48315}>"	0.0238095238095238
"8266"	"<{48326}>"	0.0297619047619048
"8267"	"<{48331}>"	0.0357142857142857
"8268"	"<{48347}>"	0.0714285714285714
"8269"	"<{48350}>"	0.0297619047619048
"8270"	"<{48356}>"	0.0773809523809524
"8271"	"<{48390}>"	0.0654761904761905
"8272"	"<{48395}>"	0.0833333333333333
"8273"	"<{48399}>"	0.0476190476190476
"8274"	"<{48433}>"	0.0238095238095238
"8275"	"<{48452}>"	0.0238095238095238
"8276"	"<{4846}>"	0.130952380952381
"8277"	"<{48463}>"	0.0357142857142857
"8278"	"<{4847}>"	0.0654761904761905
"8279"	"<{48479}>"	0.0357142857142857
"8280"	"<{48499}>"	0.0654761904761905
"8281"	"<{48506}>"	0.0238095238095238
"8282"	"<{48511}>"	0.0357142857142857
"8283"	"<{4852}>"	0.0714285714285714
"8284"	"<{48532}>"	0.0476190476190476
"8285"	"<{48542}>"	0.0297619047619048
"8286"	"<{48545}>"	0.0297619047619048
"8287"	"<{4855}>"	0.0357142857142857
"8288"	"<{48551}>"	0.0535714285714286
"8289"	"<{48555}>"	0.0357142857142857
"8290"	"<{4858}>"	0.0238095238095238
"8291"	"<{48608}>"	0.0416666666666667
"8292"	"<{48612}>"	0.0238095238095238
"8293"	"<{48619}>"	0.0297619047619048
"8294"	"<{4863}>"	0.0297619047619048
"8295"	"<{48631}>"	0.0535714285714286
"8296"	"<{48642}>"	0.0238095238095238
"8297"	"<{48658}>"	0.0476190476190476
"8298"	"<{48674}>"	0.0714285714285714
"8299"	"<{48675}>"	0.0297619047619048
"8300"	"<{4868}>"	0.0238095238095238
"8301"	"<{48683}>"	0.0297619047619048
"8302"	"<{48685}>"	0.0297619047619048
"8303"	"<{487}>"	0.0357142857142857
"8304"	"<{48704}>"	0.0297619047619048
"8305"	"<{48715}>"	0.0416666666666667
"8306"	"<{4874}>"	0.0714285714285714
"8307"	"<{48743}>"	0.0476190476190476
"8308"	"<{48756}>"	0.0238095238095238
"8309"	"<{48761}>"	0.0416666666666667
"8310"	"<{48764}>"	0.0238095238095238
"8311"	"<{48765}>"	0.0238095238095238
"8312"	"<{4878}>"	0.0476190476190476
"8313"	"<{4879}>"	0.0535714285714286
"8314"	"<{4880}>"	0.0238095238095238
"8315"	"<{48809}>"	0.0297619047619048
"8316"	"<{4882}>"	0.101190476190476
"8317"	"<{4883}>"	0.226190476190476
"8318"	"<{48831}>"	0.0357142857142857
"8319"	"<{48842}>"	0.0238095238095238
"8320"	"<{48849}>"	0.0952380952380952
"8321"	"<{48852}>"	0.0297619047619048
"8322"	"<{4886}>"	0.0952380952380952
"8323"	"<{48895}>"	0.101190476190476
"8324"	"<{48910}>"	0.0357142857142857
"8325"	"<{48927}>"	0.0297619047619048
"8326"	"<{48932}>"	0.0238095238095238
"8327"	"<{48934}>"	0.0714285714285714
"8328"	"<{48942}>"	0.0238095238095238
"8329"	"<{48951}>"	0.0238095238095238
"8330"	"<{48952}>"	0.0297619047619048
"8331"	"<{48960}>"	0.107142857142857
"8332"	"<{48965}>"	0.0892857142857143
"8333"	"<{48973}>"	0.0357142857142857
"8334"	"<{48982}>"	0.0297619047619048
"8335"	"<{49004}>"	0.0535714285714286
"8336"	"<{49010}>"	0.0238095238095238
"8337"	"<{49016}>"	0.0595238095238095
"8338"	"<{4902}>"	0.0476190476190476
"8339"	"<{49025}>"	0.142857142857143
"8340"	"<{49026}>"	0.0238095238095238
"8341"	"<{4903}>"	0.0238095238095238
"8342"	"<{49066}>"	0.0238095238095238
"8343"	"<{49086}>"	0.130952380952381
"8344"	"<{4909}>"	0.107142857142857
"8345"	"<{49098}>"	0.0238095238095238
"8346"	"<{49103}>"	0.0238095238095238
"8347"	"<{49108}>"	0.0535714285714286
"8348"	"<{49109}>"	0.0476190476190476
"8349"	"<{49110}>"	0.0416666666666667
"8350"	"<{49112}>"	0.0297619047619048
"8351"	"<{49134}>"	0.0238095238095238
"8352"	"<{49150}>"	0.0297619047619048
"8353"	"<{49156}>"	0.0595238095238095
"8354"	"<{4916}>"	0.0357142857142857
"8355"	"<{49170}>"	0.0297619047619048
"8356"	"<{49185}>"	0.0238095238095238
"8357"	"<{49187}>"	0.0476190476190476
"8358"	"<{49190}>"	0.0297619047619048
"8359"	"<{4921}>"	0.0357142857142857
"8360"	"<{49219}>"	0.0476190476190476
"8361"	"<{4922}>"	0.0238095238095238
"8362"	"<{49227}>"	0.0297619047619048
"8363"	"<{49238}>"	0.0238095238095238
"8364"	"<{49249}>"	0.0357142857142857
"8365"	"<{49269}>"	0.0416666666666667
"8366"	"<{4927}>"	0.267857142857143
"8367"	"<{49272}>"	0.0416666666666667
"8368"	"<{49285}>"	0.0238095238095238
"8369"	"<{4929}>"	0.0238095238095238
